,Property name,Order ID,Sale number,Order time,Source,Dispatch type,Sales channel name,Sales channel type,Payment method,Is preorder,Refund status,Net sales,Tax on net sales,Tips,Delivery charges,Service charges,DRS charges,Packaging charges,Additional charges,Charges,Revenue,Refunds,Revenue after refunds,Discounts
1105,20 - Chocoberry - Cafe Cardiff,218863b0-20cb-40b7-b275-bc2a875ce843,624,2026-04-15 20:23:43,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,18.33,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.50,0.00,18.50,0.00
1106,20 - Chocoberry - Cafe Cardiff,488ad53a-7798-468c-a3cf-616b7a6c9cfa,623,2026-04-15 20:22:00,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,8.75,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.50,0.00,10.50,0.00
1107,20 - Chocoberry - Cafe Cardiff,ubereats.0BAAA.urbanpiper.1129175534,0BAAA,2026-04-15 20:19:32,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,17.20,1.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.71,0.00,18.71,-2.29
1108,20 - Chocoberry - Cafe Cardiff,20f54461-6b81-41f2-8baa-d99556911a9a,622,2026-04-15 20:14:59,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,14.00,0.00
1109,20 - Chocoberry - Cafe Cardiff,ubereats.587A4.urbanpiper.1129173421,587A4,2026-04-15 20:12:50,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,8.99,1.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.31,0.00,10.31,-5.29
1110,20 - Chocoberry - Cafe Cardiff,8ddc5607-e9bf-444b-b41e-5e9acb1d262f,621,2026-04-15 20:11:16,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
1111,20 - Chocoberry - Cafe Cardiff,4ef19694-665f-4e37-add6-d9430c512705,620,2026-04-15 20:09:51,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00
1112,20 - Chocoberry - Cafe Cardiff,53aa4f8c-7b34-42af-9a93-31c175383ae0,619,2026-04-15 20:09:12,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,29.58,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,31.00,0.00
1113,20 - Chocoberry - Cafe Cardiff,2cbfa6c6-472f-4597-b584-425d1ca04273,618,2026-04-15 20:05:28,In store,Dine In,Chocoberry Cardiff,POS,Mix,No,,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00
1114,20 - Chocoberry - Cafe Cardiff,deliveroo.0761.urbanpiper.1129170389,0761,2026-04-15 20:04:10,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,26.60,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.60,0.00,27.60,0.00
1115,20 - Chocoberry - Cafe Cardiff,ubereats.F6D28.urbanpiper.1129170239,F6D28,2026-04-15 20:03:45,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,13.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,0.00
1116,20 - Chocoberry - Cafe Cardiff,0f683523-8eb4-4af6-8c1c-205fb88c3b19,617,2026-04-15 20:03:24,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,16.00,0.00
1117,20 - Chocoberry - Cafe Cardiff,ubereats.94803.urbanpiper.1129169895,94803,2026-04-15 20:02:46,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,17.60,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.90,0.00,18.90,0.00
1118,20 - Chocoberry - Cafe Cardiff,ubereats.840EC.urbanpiper.1129168541,840EC,2026-04-15 19:59:08,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,23.20,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.60,0.00,24.60,0.00
1119,20 - Chocoberry - Cafe Cardiff,375dab17-f19a-408a-be39-df384749043d,612,2026-04-15 19:54:17,In store,Collection,Chocoberry Cardiff,POS,Cash,No,,17.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.50,0.00,17.50,0.00
1120,20 - Chocoberry - Cafe Cardiff,ubereats.CEAE1.urbanpiper.1129166421,CEAE1,2026-04-15 19:53:29,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,31.10,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.50,0.00,31.50,0.00
1121,20 - Chocoberry - Cafe Cardiff,deliveroo.5381.urbanpiper.1129166144,5381,2026-04-15 19:52:42,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,10.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.20,0.00,10.20,0.00
1122,20 - Chocoberry - Cafe Cardiff,093566b4-473b-4819-82b9-4631df5802f8,616,2026-04-15 19:50:43,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,7.50,0.00
1123,20 - Chocoberry - Cafe Cardiff,750ae09f-2a65-4c09-882d-2c186b9bbe5e,615,2026-04-15 19:50:10,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,7.00,0.00
1124,20 - Chocoberry - Cafe Cardiff,26d04b13-be83-4984-94a3-6a2af3b8a1b6,614,2026-04-15 19:41:41,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,8.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.75,0.00,8.75,0.00
1125,20 - Chocoberry - Cafe Cardiff,a2e3f1a1-3ac8-4998-af51-806ed8afb977,613,2026-04-15 19:34:57,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,16.24,3.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.50,0.00,19.50,0.00
1126,20 - Chocoberry - Cafe Cardiff,ubereats.BF3EC.urbanpiper.1129158744,BF3EC,2026-04-15 19:33:58,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,20.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.70,0.00,20.70,0.00
1127,20 - Chocoberry - Cafe Cardiff,fdb1241d-0986-41da-bfaa-92d2544a0e31,611,2026-04-15 19:33:01,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,20.83,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,22.00,0.00
1128,20 - Chocoberry - Cafe Cardiff,60bbcc4a-5e60-44db-909d-08e8227089fa,610,2026-04-15 19:31:03,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00
1129,20 - Chocoberry - Cafe Cardiff,ubereats.BFEF2.urbanpiper.1129155663,BFEF2,2026-04-15 19:26:52,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,14.88,2.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.61,0.00,17.61,-4.29
1130,20 - Chocoberry - Cafe Cardiff,dd31be86-7c48-4de2-9712-9e636e2a8b17,609,2026-04-15 19:14:18,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.50,0.00,5.50,0.00
1131,20 - Chocoberry - Cafe Cardiff,c0aabf3d-12eb-412f-ac1f-67403143a981,608,2026-04-15 19:04:14,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,5.83,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,7.00,0.00
1132,20 - Chocoberry - Cafe Cardiff,deliveroo.4912.urbanpiper.1129143017,4912,2026-04-15 19:01:55,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,20.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.70,0.00,20.70,0.00
1133,20 - Chocoberry - Cafe Cardiff,cfcf8b09-c4ec-4846-b648-b7efd8187fc5,607,2026-04-15 19:01:01,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,19.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.50,0.00,19.50,0.00
1134,20 - Chocoberry - Cafe Cardiff,ubereats.D3ABA.urbanpiper.1129142484,D3ABA,2026-04-15 19:00:48,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,22.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.50,0.00,22.50,0.00
1135,20 - Chocoberry - Cafe Cardiff,ubereats.91341.urbanpiper.1129142243,91341,2026-04-15 19:00:21,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,58.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.80,0.00,58.80,0.00
1136,20 - Chocoberry - Cafe Cardiff,deliveroo.7438.urbanpiper.1129141656,7438,2026-04-15 18:59:11,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,18.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.60,0.00,18.60,0.00
1137,20 - Chocoberry - Cafe Cardiff,deliveroo.0765.urbanpiper.1129137118,0765,2026-04-15 18:50:50,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,30.85,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.55,0.00,32.55,0.00
1138,20 - Chocoberry - Cafe Cardiff,ubereats.FAE35.urbanpiper.1129135137,FAE35,2026-04-15 18:47:18,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,13.37,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.81,0.00,13.81,-3.79
1139,20 - Chocoberry - Cafe Cardiff,ubereats.4FAAB.urbanpiper.1129129355,4FAAB,2026-04-15 18:37:08,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,21.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.90,0.00,21.90,0.00
1140,20 - Chocoberry - Cafe Cardiff,7cdcfd8e-6aeb-4e8a-b862-35da03d5859f,606,2026-04-15 18:34:25,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,14.00,0.00
1141,20 - Chocoberry - Cafe Cardiff,4d406c08-9d77-4d50-b202-3bb1bdae3554,605,2026-04-15 18:33:07,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,28.58,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,30.00,0.00
1142,20 - Chocoberry - Cafe Cardiff,8efa191a-a860-44c0-aeb7-75150a009d0a,604,2026-04-15 18:28:01,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,20.33,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.50,0.00,20.50,0.00
1143,20 - Chocoberry - Cafe Cardiff,b4fa3018-077d-4744-bcb5-794a6d8137c5,603,2026-04-15 18:26:27,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,21.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.25,0.00,21.25,0.00
1144,20 - Chocoberry - Cafe Cardiff,ubereats.09073.urbanpiper.1129122152,09073,2026-04-15 18:24:38,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,25.60,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.60,0.00,27.60,0.00
1145,20 - Chocoberry - Cafe Cardiff,1c4c9a86-4b36-4bb8-bd9d-bb12ee25dba2,602,2026-04-15 18:22:58,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,7.50,0.00
1146,20 - Chocoberry - Cafe Cardiff,79f3a5a1-a642-4035-a5da-7e9fbd419ec6,601,2026-04-15 18:17:05,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,30.50,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,0.00,32.00,0.00
1147,20 - Chocoberry - Cafe Cardiff,deliveroo.4900.urbanpiper.1129114745,4900,2026-04-15 18:13:03,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,30.00,0.00
1148,20 - Chocoberry - Cafe Cardiff,deliveroo.0029.urbanpiper.1129109643,0029,2026-04-15 18:05:30,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,15.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.30,0.00,15.30,0.00
1149,20 - Chocoberry - Cafe Cardiff,deliveroo.1505.urbanpiper.1129106851,1505,2026-04-15 18:01:18,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,24.40,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.10,0.00,26.10,0.00
1150,20 - Chocoberry - Cafe Cardiff,77e9a186-d0b0-4b71-a873-59b87dfe0dbd,600,2026-04-15 17:49:47,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00
1151,20 - Chocoberry - Cafe Cardiff,b848d8c9-e2dd-48d2-afac-c02cb8d8a03f,599,2026-04-15 17:34:41,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
1152,20 - Chocoberry - Cafe Cardiff,21af3a67-bd5c-43b5-b628-fa632443fc8b,598,2026-04-15 17:22:01,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
1153,20 - Chocoberry - Cafe Cardiff,db1757f6-ea09-46f1-abbd-b37207b3dda8,597,2026-04-15 17:21:24,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,7.08,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50,0.00,8.50,0.00
1154,20 - Chocoberry - Cafe Cardiff,deliveroo.5557.urbanpiper.1129060062,5557,2026-04-15 17:03:37,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,9.90,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.20,0.00,10.20,0.00
1155,20 - Chocoberry - Cafe Cardiff,b12fcb6c-a066-4058-a960-ec5eed928c48,596,2026-04-15 17:02:34,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,0.00,6.50,0.00
1156,20 - Chocoberry - Cafe Cardiff,ubereats.74308.urbanpiper.1129051226,74308,2026-04-15 16:54:28,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,36.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.54,0.00,36.54,0.00
1157,20 - Chocoberry - Cafe Cardiff,7cc27e17-0c54-4181-9caa-e4c4551db3f8,595,2026-04-15 16:53:52,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,0.83,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
1158,20 - Chocoberry - Cafe Cardiff,98ca61a8-54fc-4ea3-9bbf-5aee777dd609,594,2026-04-15 16:49:48,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,0.00
1159,20 - Chocoberry - Cafe Cardiff,2ae1ab2f-29dd-4a13-9a42-993785627936,593,2026-04-15 16:25:19,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,31.58,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.50,0.00,32.50,0.00
1160,20 - Chocoberry - Cafe Cardiff,6d5cf8b5-eb87-49c2-8702-e2c41b469070,592,2026-04-15 16:23:45,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,21.00,0.00
1161,20 - Chocoberry - Cafe Cardiff,ee42a0c8-03ec-49d8-b59f-4cc5c5c05d96,591,2026-04-15 16:15:29,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,18.66,1.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.50,0.00,20.50,0.00
1162,20 - Chocoberry - Cafe Cardiff,deliveroo.3580.urbanpiper.1128968864,3580,2026-04-15 15:43:23,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,9.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.60,0.00,9.60,0.00
1163,20 - Chocoberry - Cafe Cardiff,1e764f1d-3ba9-400a-9607-9ab93bac46e0,590,2026-04-15 15:12:38,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,15.41,3.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.50,0.00,18.50,0.00
1164,20 - Chocoberry - Cafe Cardiff,ubereats.CED89.urbanpiper.1128927464,CED89,2026-04-15 15:11:21,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,29.80,3.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.41,0.00,33.41,-0.79
1165,20 - Chocoberry - Cafe Cardiff,ubereats.7067A.urbanpiper.1128895425,7067A,2026-04-15 14:47:54,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,7.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.80,0.00,7.80,0.00
1166,20 - Chocoberry - Cafe Cardiff,4e6b9892-fe81-408f-b71d-5b351d80fe12,589,2026-04-15 14:43:21,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,25.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.50,0.00,25.50,0.00
1167,20 - Chocoberry - Cafe Cardiff,9da13876-9f60-4fcb-9c44-0dbd79384c8e,588,2026-04-15 14:42:07,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
1168,20 - Chocoberry - Cafe Cardiff,bccbfeea-582f-47dc-ae2d-38cdff9c2438,587,2026-04-15 14:25:08,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00
1169,20 - Chocoberry - Cafe Cardiff,deliveroo.8738.urbanpiper.1128849733,8738,2026-04-15 14:14:23,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,11.83,2.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.20,0.00,14.20,-3.55
1170,20 - Chocoberry - Cafe Cardiff,7d373341-25c6-4fe3-9c31-3157798f644b,586,2026-04-15 14:12:37,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
1171,20 - Chocoberry - Cafe Cardiff,48eff1a5-d4cd-4682-92b8-61e7a2561bbe,585,2026-04-15 14:05:51,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,0.83,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
1172,20 - Chocoberry - Cafe Cardiff,cbbb28da-7619-4d4e-a4f3-730385399c13,584,2026-04-15 13:54:32,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,10.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.25,0.00,10.25,0.00
1173,20 - Chocoberry - Cafe Cardiff,04d97c23-3d80-43a8-a445-593d82fdb7e2,583,2026-04-15 13:50:49,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
1174,20 - Chocoberry - Cafe Cardiff,deliveroo.9563.urbanpiper.1128802062,9563,2026-04-15 13:33:37,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,11.88,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,-3.00
1175,20 - Chocoberry - Cafe Cardiff,630003f1-072a-4f74-8368-ef4add8827e9,582,2026-04-15 13:27:50,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,10.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00
1176,20 - Chocoberry - Cafe Cardiff,73a559a9-955b-4e85-a02e-680900a815de,581,2026-04-15 13:27:16,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,8.33,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
1177,20 - Chocoberry - Cafe Cardiff,de244baf-3084-46e8-aa2f-ddf5354fd9fc,580,2026-04-15 13:26:37,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,9.58,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.50,0.00,11.50,0.00
1178,20 - Chocoberry - Cafe Cardiff,11d2f387-92be-4607-9aa3-ecb6dd49b34f,575,2026-04-15 12:40:16,In store,Collection,Chocoberry Cardiff,POS,Credit,No,,8.33,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
1179,20 - Chocoberry - Cafe Cardiff,44eb847d-b188-4ccb-b8a0-fde712e3e2c2,579,2026-04-15 12:38:32,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,33.99,5.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.50,0.00,39.50,0.00
1180,20 - Chocoberry - Cafe Cardiff,790af3b6-7c3e-4305-bb52-3e168f14b020,578,2026-04-15 12:23:29,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,37.66,5.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,0.00,43.00,0.00
1181,20 - Chocoberry - Cafe Cardiff,f506bd7e-2558-4435-b51f-1784eccd0299,577,2026-04-15 12:06:07,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,11.67,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,13.00,0.00
1182,20 - Chocoberry - Cafe Cardiff,0a1433d1-efea-4318-a4ed-92cfdb4b00cd,576,2026-04-15 12:04:02,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,12.16,2.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.50,0.00,14.50,0.00
1183,20 - Chocoberry - Cafe Cardiff,c883a526-2932-4573-9934-d2d9461d068e,469,2026-04-15 00:38:25,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,7.08,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50,0.00,8.50,0.00
1184,20 - Chocoberry - Cafe Cardiff,401019a5-22ae-4673-bf52-7ec2939b4244,468,2026-04-15 00:36:16,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,16.66,1.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.50,0.00,18.50,0.00
1185,20 - Chocoberry - Cafe Cardiff,3d174812-7e5f-496f-b80f-e5081809d5c7,467,2026-04-15 00:32:59,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,0.00
1186,20 - Chocoberry - Cafe Cardiff,81597fb1-d154-4ef8-b710-b37d8073c171,466,2026-04-15 00:28:24,In store,Dine In,Chocoberry Cardiff,POS,Mix,No,,12.41,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00
1187,20 - Chocoberry - Cafe Cardiff,494948f6-3906-4c83-a40f-ded28fc30425,465,2026-04-15 00:18:22,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
1188,20 - Chocoberry - Cafe Cardiff,037b7397-1b9f-4ce0-81c3-2da4db57cb02,464,2026-04-15 00:16:20,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,3.33,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00
1189,20 - Chocoberry - Cafe Cardiff,072898c0-461b-4ab2-9632-8158cb28e33d,463,2026-04-14 23:55:45,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
1190,20 - Chocoberry - Cafe Cardiff,ubereats.5D61E.urbanpiper.1128403070,5D61E,2026-04-14 23:54:12,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,26.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.40,0.00,26.40,0.00
1191,20 - Chocoberry - Cafe Cardiff,009b1102-0c2d-4e86-9fe5-29c0636a156e,462,2026-04-14 23:53:27,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,9.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.75,0.00,9.75,0.00
1192,20 - Chocoberry - Cafe Cardiff,c9ef8611-1d76-4ff3-9e3a-19d8e225751a,461,2026-04-14 23:39:36,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,13.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.50,0.00,13.50,0.00
1193,20 - Chocoberry - Cafe Cardiff,ubereats.38D59.urbanpiper.1128401406,38D59,2026-04-14 23:37:58,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,13.99,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.51,0.00,14.51,-2.29
1194,20 - Chocoberry - Cafe Cardiff,7faa6fd3-8004-4734-a07e-b4f4d45aeafb,460,2026-04-14 23:27:56,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,23.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,24.00,0.00
1195,20 - Chocoberry - Cafe Cardiff,117f712b-5a79-4069-8f4b-3ade8ec82516,456,2026-04-14 23:23:25,In store,Collection,Chocoberry Cardiff,POS,Cash,No,,21.24,4.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.50,0.00,25.50,0.00
