,Property name,Order ID,Sale number,Order time,Source,Dispatch type,Sales channel name,Sales channel type,Payment method,Is preorder,Refund status,Net sales,Tax on net sales,Tips,Delivery charges,Service charges,DRS charges,Packaging charges,Additional charges,Charges,Revenue,Refunds,Revenue after refunds,Discounts
3547,20 - Chocoberry - Cafe Cardiff,6d6cccf4-78b5-485f-b8a6-32e1525ec2e0,727,2026-03-13 22:32:29,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
3548,20 - Chocoberry - Cafe Cardiff,ubereats.83BBE.urbanpiper.1101448408,83BBE,2026-03-13 22:31:59,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,0.00
3549,20 - Chocoberry - Cafe Cardiff,fc19abca-f10a-4c58-be2d-64b1ab2b5a4b,726,2026-03-13 22:28:03,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,59.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.37,0.00,59.37,0.00
3550,20 - Chocoberry - Cafe Cardiff,c34fe448-96bd-495b-adaf-c5b8fc6dd871,725,2026-03-13 22:26:00,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,4.66,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.50,0.00,5.50,0.00
3551,20 - Chocoberry - Cafe Cardiff,d776f93e-2a05-4c41-a535-5d7b1e4adb83,724,2026-03-13 22:25:23,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,1.87,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.25,0.00,2.25,0.00
3552,20 - Chocoberry - Cafe Cardiff,dfad97fd-7c28-438a-9c1e-d87630700933,723,2026-03-13 22:25:10,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,0.00
3553,20 - Chocoberry - Cafe Cardiff,22d3f98f-ab8e-4ce1-a106-540d8c779692,722,2026-03-13 22:24:34,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,20.99,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,22.00,0.00
3554,20 - Chocoberry - Cafe Cardiff,43dce3d0-c31e-43da-947f-935408ad635a,721,2026-03-13 22:20:45,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,0.00
3555,20 - Chocoberry - Cafe Cardiff,ubereats.0772A.urbanpiper.1101444537,0772A,2026-03-13 22:18:30,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,30.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.30,0.00,30.30,0.00
3556,20 - Chocoberry - Cafe Cardiff,a483110b-c1ae-4d05-93c8-b1b07f80afa0,720,2026-03-13 22:18:25,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,0.00
3557,20 - Chocoberry - Cafe Cardiff,2808455e-d127-42f2-b96d-d2d733b2586a,719,2026-03-13 22:17:44,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,7.08,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50,0.00,8.50,0.00
3558,20 - Chocoberry - Cafe Cardiff,69d1a6f7-2108-472e-acdd-15576e819cac,718,2026-03-13 22:16:56,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00
3559,20 - Chocoberry - Cafe Cardiff,b5e21e65-8f31-471d-b7b6-9327a8ef147c,717,2026-03-13 22:13:05,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00
3560,20 - Chocoberry - Cafe Cardiff,e3b686a0-dade-4a8c-b5a8-d282d47efdca,716,2026-03-13 22:11:59,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00
3561,20 - Chocoberry - Cafe Cardiff,76540bac-a915-495a-8558-8f43e76a7b6f,715,2026-03-13 22:10:44,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,7.50,0.00
3562,20 - Chocoberry - Cafe Cardiff,ubereats.1455E.urbanpiper.1101441403,1455E,2026-03-13 22:08:15,Uber Eats,Collection,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,8.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.40,0.00,8.40,0.00
3563,20 - Chocoberry - Cafe Cardiff,763d4eaa-7c66-45fe-9282-22888430c42e,714,2026-03-13 22:08:08,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,13.08,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.50,0.00,14.50,0.00
3564,20 - Chocoberry - Cafe Cardiff,aa26f584-30b1-4588-9b57-3347ebd4d432,713,2026-03-13 22:07:29,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,15.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.50,0.00,15.50,0.00
3565,20 - Chocoberry - Cafe Cardiff,b16d53a0-2d93-4222-9f92-d54e9e23e679,712,2026-03-13 22:06:26,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
3566,20 - Chocoberry - Cafe Cardiff,caac43a5-bcd8-4408-97a6-d11d111d80f9,711,2026-03-13 22:05:10,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.50,0.00,5.50,0.00
3567,20 - Chocoberry - Cafe Cardiff,5748f9fb-cbf1-4799-be89-c133eccb404c,710,2026-03-13 22:04:50,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,9.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.50,0.00,9.50,0.00
3568,20 - Chocoberry - Cafe Cardiff,8cd5f6eb-b07d-4a28-87fe-3bfd8a71d3af,709,2026-03-13 22:03:00,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
3569,20 - Chocoberry - Cafe Cardiff,deliveroo.3699.urbanpiper.1101438820,3699,2026-03-13 21:59:59,Deliveroo,Collection,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,11.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.10,0.00,11.10,0.00
3570,20 - Chocoberry - Cafe Cardiff,4c78b077-27af-45f1-9ce3-1aa96dc99f2a,708,2026-03-13 21:55:27,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
3571,20 - Chocoberry - Cafe Cardiff,ubereats.A2B1E.urbanpiper.1101437037,A2B1E,2026-03-13 21:54:24,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,11.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.40,0.00,11.40,0.00
3572,20 - Chocoberry - Cafe Cardiff,deliveroo.7056.urbanpiper.1101436743,7056,2026-03-13 21:53:24,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,9.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.60,0.00,9.60,0.00
3573,20 - Chocoberry - Cafe Cardiff,17214663-df84-46c5-9b64-d299e2300442,707,2026-03-13 21:52:36,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00
3574,20 - Chocoberry - Cafe Cardiff,71663014-4188-4c6a-9f78-947340d904fb,706,2026-03-13 21:44:08,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,13.87,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.25,0.00,14.25,0.00
3575,20 - Chocoberry - Cafe Cardiff,5ce4716b-097e-4aa9-8637-c5a707dd3767,705,2026-03-13 21:43:31,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,9.37,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.75,0.00,9.75,0.00
3576,20 - Chocoberry - Cafe Cardiff,f898d706-85ae-429c-af02-9a7e43879d1f,704,2026-03-13 21:42:26,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,7.00,0.00
3577,20 - Chocoberry - Cafe Cardiff,68705c82-364e-4de8-b423-1d3817e55398,703,2026-03-13 21:41:53,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
3578,20 - Chocoberry - Cafe Cardiff,48a468d6-dbec-402e-8213-19c2e8c2343d,702,2026-03-13 21:40:30,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,13.87,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.25,0.00,14.25,0.00
3579,20 - Chocoberry - Cafe Cardiff,deliveroo.5893.urbanpiper.1101431128,5893,2026-03-13 21:35:58,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,22.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.20,0.00,22.20,0.00
3580,20 - Chocoberry - Cafe Cardiff,f691dbb8-8852-45b1-a94b-f58a88290954,701,2026-03-13 21:29:38,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,18.33,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.50,0.00,18.50,0.00
3581,20 - Chocoberry - Cafe Cardiff,ubereats.06F53.urbanpiper.1101428239,06F53,2026-03-13 21:27:10,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,17.20,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.90,0.00,18.90,0.00
3582,20 - Chocoberry - Cafe Cardiff,7997f0bf-bbaa-420e-9479-c46a62eae42d,700,2026-03-13 21:26:50,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,0.00
3583,20 - Chocoberry - Cafe Cardiff,db20051d-5ea6-44a4-a6de-50b90c37a751,699,2026-03-13 21:25:31,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,14.00,0.00
3584,20 - Chocoberry - Cafe Cardiff,30f81c81-6efd-42b9-9001-64dd190cea7a,698,2026-03-13 21:24:51,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,21.87,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.50,0.00,22.50,0.00
3585,20 - Chocoberry - Cafe Cardiff,aa32a87b-a937-42fb-8c78-d85fbfb76f3e,692,2026-03-13 21:22:18,In store,Collection,Chocoberry Cardiff,POS,Cash,No,,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,16.00,0.00
3586,20 - Chocoberry - Cafe Cardiff,59b7a3a2-868f-42c3-a3d6-67c6ecc00d59,697,2026-03-13 21:20:51,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
3587,20 - Chocoberry - Cafe Cardiff,8184c839-507b-478c-936e-308b6c7ccfaf,696,2026-03-13 21:20:18,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
3588,20 - Chocoberry - Cafe Cardiff,9ddafca2-250e-4ffd-8408-0815af23a005,695,2026-03-13 21:19:50,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
3589,20 - Chocoberry - Cafe Cardiff,5ca4f76f-2ead-47b8-82a8-a9b76f4b84d1,694,2026-03-13 21:17:15,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,7.50,0.00
3590,20 - Chocoberry - Cafe Cardiff,c0e46192-2da5-4ab8-baf3-071bae25abc3,693,2026-03-13 21:16:49,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,7.00,0.00
3591,20 - Chocoberry - Cafe Cardiff,ubereats.1F4CD.urbanpiper.1101422081,1F4CD,2026-03-13 21:09:46,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,16.80,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.20,0.00,19.20,0.00
3592,20 - Chocoberry - Cafe Cardiff,cd43ee15-d57a-4306-aa67-a8bb4c2f9677,691,2026-03-13 21:07:28,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,9.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.35,0.00,9.35,-1.65
3593,20 - Chocoberry - Cafe Cardiff,deliveroo.6177.urbanpiper.1101420081,6177,2026-03-13 21:04:13,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,21.10,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.80,0.00,22.80,0.00
3594,20 - Chocoberry - Cafe Cardiff,3750ef84-6fb9-47b7-bb5c-99e6a096fac6,690,2026-03-13 21:01:57,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,1.50,0.00
3595,20 - Chocoberry - Cafe Cardiff,ubereats.4032A.urbanpiper.1101419155,4032A,2026-03-13 21:01:37,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,46.90,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.60,0.00,48.60,0.00
3596,20 - Chocoberry - Cafe Cardiff,9a9967da-8e2e-41b1-a038-9399f4105afd,681,2026-03-13 21:00:07,In store,Collection,Chocoberry Cardiff,POS,Cash,No,,11.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.75,0.00,11.75,0.00
3597,20 - Chocoberry - Cafe Cardiff,1a307752-34bf-466f-9feb-160302714580,689,2026-03-13 20:58:53,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
3598,20 - Chocoberry - Cafe Cardiff,eb7259a9-aee2-457f-b977-dbcf3b870cc2,688,2026-03-13 20:58:29,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,14.74,1.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.50,0.00,16.50,0.00
3599,20 - Chocoberry - Cafe Cardiff,027ea6c8-2d7f-493a-8141-d942d1a87753,687,2026-03-13 20:54:51,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,0.00
3600,20 - Chocoberry - Cafe Cardiff,0221d59e-7d7a-4042-9d48-34667b0f34a4,686,2026-03-13 20:54:11,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,15.70,2.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.75,0.00,17.75,0.00
3601,20 - Chocoberry - Cafe Cardiff,c6a97861-6c70-4af0-b444-2d285865a0f6,685,2026-03-13 20:53:09,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,20.33,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.50,0.00,20.50,0.00
3602,20 - Chocoberry - Cafe Cardiff,deliveroo.2815.urbanpiper.1101415292,2815,2026-03-13 20:50:43,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,11.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.40,0.00,11.40,0.00
3603,20 - Chocoberry - Cafe Cardiff,1eae1c2c-bcf6-493f-b919-5545c4d11235,684,2026-03-13 20:48:49,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00
3604,20 - Chocoberry - Cafe Cardiff,4bbd7ee2-a073-461b-af36-78d650b16685,683,2026-03-13 20:48:04,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,18.79,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.45,0.00,19.45,0.00
3605,20 - Chocoberry - Cafe Cardiff,e5a93dfd-1dbd-4865-89fa-02d2d0b093a2,682,2026-03-13 20:45:38,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,8.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.75,0.00,8.75,0.00
3606,20 - Chocoberry - Cafe Cardiff,ubereats.F1485.urbanpiper.1101411527,F1485,2026-03-13 20:41:05,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,11.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.70,0.00,11.70,0.00
3607,20 - Chocoberry - Cafe Cardiff,deliveroo.0286.urbanpiper.1101407691,0286,2026-03-13 20:31:05,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,15.68,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.04,0.00,17.04,-4.26
3608,20 - Chocoberry - Cafe Cardiff,deliveroo.3309.urbanpiper.1101406410,3309,2026-03-13 20:27:58,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,28.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.10,0.00,28.10,0.00
3609,20 - Chocoberry - Cafe Cardiff,57a27fbf-e921-40b3-95bb-6f83bf55eaf5,680,2026-03-13 20:23:09,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
3610,20 - Chocoberry - Cafe Cardiff,93230eb7-27e6-40a1-8d91-f12a9b8433f3,679,2026-03-13 20:22:45,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,13.42,1.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.50,0.00,14.50,0.00
3611,20 - Chocoberry - Cafe Cardiff,5636c314-41df-4968-aea8-8935be4b225d,678,2026-03-13 20:21:11,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,29.33,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,0.00,33.00,0.00
3612,20 - Chocoberry - Cafe Cardiff,ubereats.51B49.urbanpiper.1101403308,51B49,2026-03-13 20:20:42,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,18.36,2.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.81,0.00,20.81,-1.29
3613,20 - Chocoberry - Cafe Cardiff,ubereats.4D1F5.urbanpiper.1101402114,4D1F5,2026-03-13 20:18:00,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,8.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.40,0.00,8.40,0.00
3614,20 - Chocoberry - Cafe Cardiff,594ddee9-5619-49a7-bb4b-a5997765216f,677,2026-03-13 20:17:48,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,16.00,0.00
3615,20 - Chocoberry - Cafe Cardiff,bd4feecd-ef6c-4278-b2a8-79fe997f881d,676,2026-03-13 20:16:53,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,24.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.75,0.00,24.75,0.00
3616,20 - Chocoberry - Cafe Cardiff,4ce023e9-e341-4057-a481-bb49d63cb248,675,2026-03-13 20:15:46,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.12,0.00,4.12,0.00
3617,20 - Chocoberry - Cafe Cardiff,acad1e9f-bd60-44ec-99c6-484322cf9ace,674,2026-03-13 20:15:25,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,13.42,1.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.50,0.00,14.50,0.00
3618,20 - Chocoberry - Cafe Cardiff,deliveroo.3917.urbanpiper.1101400178,3917,2026-03-13 20:13:27,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,22.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.56,0.00,22.56,-5.64
3619,20 - Chocoberry - Cafe Cardiff,4c0322e7-71a4-4793-a8fa-0039c3367271,673,2026-03-13 20:12:30,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,2.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00
3620,20 - Chocoberry - Cafe Cardiff,834eaa80-1dae-41c4-a1bf-e1fc1584451d,672,2026-03-13 20:08:11,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,2.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00
3621,20 - Chocoberry - Cafe Cardiff,deliveroo.9251.urbanpiper.1101396710,9251,2026-03-13 20:05:39,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,13.00,0.00
3622,20 - Chocoberry - Cafe Cardiff,043f78dc-c4e2-4d72-b538-4a2c63ae4dd5,671,2026-03-13 20:04:55,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,23.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.90,0.00,23.90,0.00
3623,20 - Chocoberry - Cafe Cardiff,556329db-8875-4452-bf10-ee2eadea3b9e,670,2026-03-13 20:03:13,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,18.33,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.50,0.00,18.50,0.00
3624,20 - Chocoberry - Cafe Cardiff,39994a0e-a0e6-43a0-a860-8be80f3bdd82,669,2026-03-13 19:58:45,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00
3625,20 - Chocoberry - Cafe Cardiff,55a4c8cc-cedb-423d-8c92-0ff79a20988c,668,2026-03-13 19:58:15,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,7.08,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50,0.00,8.50,0.00
3626,20 - Chocoberry - Cafe Cardiff,ubereats.A21E4.urbanpiper.1101392751,A21E4,2026-03-13 19:56:28,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,11.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.70,0.00,11.70,0.00
3627,20 - Chocoberry - Cafe Cardiff,a369795f-ef9f-4a51-9957-5090d43c60de,667,2026-03-13 19:54:29,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,7.50,0.00
3628,20 - Chocoberry - Cafe Cardiff,78a827cc-1550-4e6a-ac9a-0caebe60bca3,666,2026-03-13 19:54:14,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,7.50,0.00
3629,20 - Chocoberry - Cafe Cardiff,f0033182-c8a5-497e-9369-af6552e38b46,665,2026-03-13 19:50:24,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,41.33,2.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.25,0.00,44.25,0.00
3630,20 - Chocoberry - Cafe Cardiff,ubereats.73834.urbanpiper.1101389525,73834,2026-03-13 19:49:27,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,19.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.20,0.00,19.20,0.00
3631,20 - Chocoberry - Cafe Cardiff,455279b9-e4e5-4f27-b80f-be720417bb89,664,2026-03-13 19:48:34,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,9.16,1.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,0.00
3632,20 - Chocoberry - Cafe Cardiff,11cee3d9-aafc-4545-8452-d866c79dfc51,663,2026-03-13 19:47:49,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,4.58,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.50,0.00,5.50,0.00
3633,20 - Chocoberry - Cafe Cardiff,029ed2f0-ac6b-43b6-9df2-4c03762b87bc,662,2026-03-13 19:43:50,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,11.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.95,0.00,11.95,0.00
3634,20 - Chocoberry - Cafe Cardiff,8e0167c5-8c6e-4e2b-9925-9dc0f42066c0,661,2026-03-13 19:43:05,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,10.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.25,0.00,10.25,0.00
3635,20 - Chocoberry - Cafe Cardiff,deliveroo.5339.urbanpiper.1101383545,5339,2026-03-13 19:37:05,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,23.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.40,0.00,23.40,0.00
3636,20 - Chocoberry - Cafe Cardiff,deliveroo.7649.urbanpiper.1101383460,7649,2026-03-13 19:36:54,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,21.00,0.00
3637,20 - Chocoberry - Cafe Cardiff,ubereats.D00FD.urbanpiper.1101382533,D00FD,2026-03-13 19:35:09,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,24.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.61,0.00,24.61,-3.29
3638,20 - Chocoberry - Cafe Cardiff,17fbcdf5-e792-4f5a-9b6a-9ebc3c1cc5b5,660,2026-03-13 19:32:12,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,4.58,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.50,0.00,5.50,0.00
